brand_name,p_category,p_id,p_num_reviews,p_price,p_star,product,r_eyecolor,r_haircolor,r_review,r_skinconcerns,r_skintone,r_skintype,r_star,reviewer
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,brunette,I havent seen any major improvements to my acne. I still have acne. Its gotren rid of some of the redness and small acne but not all. Its an okay product.,acne,medium,combination,3,peachivious
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,black,"A little drying so make sure you use with a thicker moisturizer if you have dryer spots like I do in the winter. BUT, it really works if you use it for a couple of weeks. I saw less acne flaring up and I used this with The Ordinary's Granactive Retinoid and I definitely saw a difference in my skin.",acne,medium,combination,4,jocesu
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,blue,gray,So glad Sephora is carrying. I use twice a day to prevent break outs . I use it alone or under any anti-aging treatment I'm using. I purchase 2 bottles at a time so I never run out when the product is out of stock .,acne,light,combination,5,tknck
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,brunette,Love love love! I use this with the Hyaluronic Acid first thing in the morning and for my bedtime routine. Love how it has a dropper so you can easily control how much you need! The price is unbeatable!,sensitivity,olive,dry,5,beha
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,blue,brunette,"I have only been using this product for 3 weeks and I can tell a difference.  There were some smaller bumps on my face that would not come to a head,but are now gone,I am having the slightest breakout but that's what this does,,clears congestion. I must say the breakouts move fast and my skin is just smoother. I do wait about 15 minutes after I put this on b4 I continue the rest of my skincare,,so depending what's going on,I usually just use at night. overall I'm happy and will continue to use.",sunDamage,fair,combination,5,Achillesotis
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,black,Helped me with my breakouts and pores but after a while I stopped seeing the results.,acne,dark,combination,4,adiena
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,brunette,I've been using this in combination with other products from The Ordinary to moisturize and balance the skin to prevent acne. I've noticed a huge difference in preventing flareups. I love t his brand and the price point.,acne,fair,combination,5,lscnejum
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,brunette,"This has made a huge difference in my skin. It flattens out my pores, they may not shrink exactly.. but they seem less 3D if that makes sense. It helps with redness A LOT. I feel I get small zits less (doesn't help cystic acne on my chin but doesn't hurt either). I also find I am less oily on days I wear this. 
I use their salicylic acid at night and this in the morning. I am verging on acne free for the first time in 10 years probably. 
I've never experienced the product pilling but I rarely wear foundation over it and when I do it's just a bit of powder. I also love their rosehip oil! I mix that in my moisturizer morning and night.",acne,fair,combination,5,lbpeaches
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,blue,brunette,"I have very sensitive and easily irritated skin that has 'congestion problems' on my forehead area resulting in wee bumps.  Y'think that stuff would go away at 40, but I digress...
This. Stuff. Is. AMAZING. 
I have tried prescription and expensive concoctions to no avail...then found this Holy Grail Product!
It made such a difference in 48hs...I am in LOVE.",aging,fair,combination,5,LilliVonShtupp
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,hazel,auburn,I have combination skin that is super acne prone. I switched to this instead of vitamin C and I've been using for almost 3 weeks. My acne is almost entirely gone for the first time in my life and the scars are actually starting to fade slightly. I'm very happy with this product,,fair,dry,5,AnneSteph
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,gray,brunette,"I have mature, oily skin, especially across my forehead, and this product keeps me from having to touch up my makeup ALL DAY. I wear a full face of makeup for at least 10 hours and by the end of the day, I have just a glow in areas that I would have had to blot and powders several times a day. My pores are definitely clearer and I have fewer breakouts. I almost daily would get pimples in the creases of my nose and these are nearly gone, or clear up within 1-2 days if any. I can cover my entire face with about 5 drops so this will probably last me about 6 months. However, I will be buying a bottle a month just to stock up!",acne,fair,combination,5,bissyrae
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,green,brunette,I definitely break out less when using this twice a day.,acne,light,dry,4,cascay
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,blue,blonde,I’ve been using this for the past few weeks and I have noticed fewer breakouts. It seems to be smoothing out texture as well. I’m impressed and will continue to use.,acne,light,combination,5,jennas84
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,black,"I've been using this product just over a week now and love it. Nothing has helped control my oily skin from looking shiny, except this product. I've tried prescriptions, mattifying primers, moisturizers, foundations, powders, you name it. Nothing has helped until I tried this. The texture of my skin is a bit smoother and it has helped to control some breakouts also. I can't say yet whether it has helped even out my skin tone or reduce scars, as I've only been using it a short time but I will definitely repurchase once this bottle runs out.",blackheads,olive,combination,5,anitha2
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,blue,brunette,"This product is amazing. The only thing that has cleared up my hormonal acne, helps drastically improve skin texture as well.",darkCircles,light,dry,5,LoBee27
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,brunette,I have several products from this brand. The only ones that I will repurchase is this and the AHA/BHA peel. The rest are boosters for your regular skincare products. It was worth buying my Josie and Lancôme when I went through this stage. I’m also aging and not twenty.,acne,medium,normal,5,IzzDruislove
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,black,Amazing price for an amazing formula. I've been looking for products with high amounts of niacinamide and this is definitely it. Helps to reduce the appearance of my breakouts and I notice results immediately the next day. I use a little bit in the breakout areas before carrying on with the rest of my skincare routine. Doesn't break me out and no ill side effects so far. Would highly recommend if it ever comes back in stock!,acne,light,combination,5,CKris
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,green,blonde,This stuff is great. Clears up and fades break outs quickly. Definitely will be repurchasing!,acne,light,oily,5,Tizzink
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,hazel,blonde,"This is the ultimate product for my routine. I've been trying so many products throughout the years, but this is one of the few that tame my oil, large pores, bumps, and don't irritate or redden my very sensitive face. I've been using this daily for like 5 months, and it prevents breakouts completely for me. I'm so glad Sephora sells this now. The more expensive products here really have to compete with this value for real.",,porcelain,oily,5,forestferns
The Ordinary,Skincare,P427417,172,$5.90,4.4884,Niacinamide 10% + Zinc 1%,brown,brunette,"I've used this for several months (purchased directly from manufacturer). This has become my favorite acne-fighting product. My skin has been acne-prone for year, and benzoyl peroxide (BP) on its own can really dry my skin out. I use this twice a day - usually paired with BP - and I have had zero breakouts and no issues with overdrying. This has kept my skin looking incredible for months, and I just can't get enough of it! Easily the most effective acne-fighter in my skincare routine, yet it's still very gentle on the skin. I highly recommend it!",acne,dark,combination,5,
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,brunette,"I've been using this product since April 2017, and I can't say enough good things about it. This is the first time I can remember not looking like Rudolph year round. My redness is under control and my discolouration is so much better. I'm fairly pale so redness and acne scars are very noticeable. My PIH has really improved! It is a bit tacky but I apply the serum at night and when I wake up there's no residue left. I have combo, acne-prone, sensitive skin and I've never had any issues with this product!",acne,fair,combination,5,s225
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,blue,blonde,"Ive only been using this for about a week, and it’s already lightened up a lot of my post-acne pigmentation!!!",acne,fair,oily,5,kelseynoel
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,blue,blonde,"Perfect for acne scars. I love it so much more than bio oil. No smell, dries down completely textures",acne,porcelain,oily,5,raegan1999
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,"I have been using a bottle of this, on and off, for about 6 months and can honestly say that it does work to help improve the look of hyperpigmentation from breakouts.

The texture is a thick, liquid-gel like consistency, and while it applies a tiny bit sticky, the stickiness subsides as soon as skin absorbs it. I usually apply after toner and any acids, before moisturizing serums, moisturizer and face oil. It does not make makeup pill or anything (unlike a couple of other The Ordinary products).

With any skincare product, you do have to be patient. Time is the best thing for waiting for hyperpigmentation (for me the issue is post-breakout ones) but this product will help it along. If you can give the time it takes to use up the entire bottle (probably a few months with consistent AM and PM daily use) you will probably see results.

I also had an inflamed pore/papule that was lagging in healing, and applying this made a noticeable difference overnight. It wasn't all gone, but it at least improved somewhat. 

I think this is a decent product, can't be beat with the price. Give it a shot!",acne,light,combination,4,k617
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,"let me start by saying at first I didn't like this product because it left my face sticky...I had left it in my cupboard for a little bit then I had the idea to mix it with my first aid beauty moisturizer, best idea I ever had . it gives my moisturizer the extra boost it needs with the hylauronic acid and I get the added Treatment from the alpha arbutin. since adding the ordinary to my skincare regimen my skin has been super clear . I usto Purchase from beautylish but I'm happy Sephora has started to carry this line !",,deep,oily,5,CaramelGlow
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,hazel,blonde,"I use this for about 2-4 days, 1-2x a month. My face changes constantly due to hormones, cycle, stress, and detoxing, and it’s reflected in combination skin that suffers from acne, hyper-pigmentation in the t zone, and skin peeling on the nose. 

I use alpha arbutin along with lactic acid & moisturizer in the evening, to address the redness on the cheeks. My skin clears up within 48 hrs, and then I can leave it alone for a few weeks. 

If you want to understand layering skincare, I’d suggest checking out Stephanie Nichole’s videos on YouTube (especially her The Ordinary review). She created an entire chart of how to layer the products, and the times of day to use them. 

Whether you watch it or not, never layer more than 3 products, and check to make sure that you aren’t using products that cancel each other out. DIY skincare requires real research and planning. Understand that these products are in concentrations that are effective on most skin types, that the concentrations might be strong when you introduce the product to your routine/require getting used to (or too strong in general), and that this concentrated/no frills delivery is going to include issues like stickiness/grittiness. There are no additional products in the bottle to drive products deeper into the skin, or create a smoothing effect on the skin. This goes for the variety of The Ordinary products, not Alpha Arbutin specifically.",acne,fair,combination,5,LadyMacbe
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,blue,auburn,"My skin has been in this ""let's breakout all the time"" period, so I have a lot of scars on my cheeks (I'm a picker). Because I'm so pale, the redness looks terrible. I've been using this for about a week now, and I can already tell a significant difference. I'm excited to see how it continues to work with prolonged use!",acne,fair,combination,5,marissa1217
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,brunette,I could believe that this product work like magic. It does take some time to work but slow and steady it fades the spots.,acne,fair,combination,5,preetighotra92
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,This definitely works! I used this on hyper pigmentation and I noticed a difference after the first use.,unevenSkinTones,deep,oily,5,lovelykris10
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,green,black,I have been using this for quite a while now and I'm SO happy to see sephora carry this brand! I have awful acne scars from a few years of pretty severe cystic acne and this stuff is a dream. It really fades the discoloration in my skin. It is a little thick and sticky feeling but once it sinks into the skin it's not heavy or greasy. I couldn't live without this is my life.,acne,light,oily,5,Ssparrow9
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,brunette,"I love this product. I've been using it day and night for about 8 months (been through about 10 bottles, purchased from Deciem and Beautylish) and it really did lighten my acne scars. It's great for the hyperpigmentation left behind from blemishes and it's gotten my skin to look so good that I'm comfortable wearing no foundation some days.
To address some things I saw other reviews say:
It's slightly tacky but I would in no way describe it as sticky. It has never pilled on me, no matter if I applied my foundation with a buffing brush or beauty blender. The only way I can see this as a problem would be in you're not layering your skincare properly, or not allowing the serum to dry down before you start applying your makeup (which really only takes a minute, if that).
Also, sunspots and sun damage ARE NOT what this serum is for. The only way to really ""fix"" that is to see a dermatologist. This product is for lightening dark spots left behind from acne, and it does an excellent job. My step-sister and I both use this product (she is much darker than I am, about NW45 and I am NC15) and it works well for our dark spots.",blackheads,light,oily,5,jfayeirwin
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,blue,blonde,"I have dark acne scars on my cheek/chin area and started using this all over my face at night and it’s made a noticeable difference in my scars. It doesn’t completely erase hyperpigmentation, but it does help and makes my skin look and feel overall healthy and glowy! In combination with their Salicylic Acid (used as a spot treatment) my skin has improved noticeably.",acne,fair,combination,4,HeatherHo95
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,blue,gray,Been using for awhile and it does fade dark pigmentation. A small amount is all you need to cover your face and neck area. If you apply to much it will be sticky and tacky. I use it under any night time treatments. My skin is prone to break outs and this has never caused any break outs or irritations.,acne,light,combination,5,tknck
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,"So I got this too lol. This, paired with the nicinamide, were amazingggg. I had slightly darker pigmentation around my mouth (made me really self conscious and feel like I had a pseudo 5 o’clock shadow 24/7) and this totally helped lighten it up! I also feel like the acne scars on my cheeks lightened up a lot and on my temples. When I get acne in those areas (especially the cheeks) I kinda just have to accept that I’m going to get a scar. My skin loves having scars and has them for months. This really helped lighten them up if not at least shrink their size. I also had a weirdly darker forehead than the rest of my face. Idk if it’s because it would just get more sun and thus be naturally darker, but the product helped the overall tone of my face. Love it!!! I suggest using this after the nicinamide. It’s sliiiightly tacky whereas the nicinamide sinks right in. However, I’d like to note that I use only one or two drops of any serum for my face.",acne,medium,oily,5,Aly10
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,have only been using for a few days and i can already see a difference,acne,deep,combination,5,itsjustwater
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,"This is hands down my favorite product from The Ordinary. I suffer from adult acne all over my cheeks and regardless of i’m good and not touch my skin, I still have horrible marks that are left behind. Using this took time was definitely not an overnight fix; I have been using this since May 2017, and saw a difference in my since about 6-8 weeks of continued use. I am also taking accutane (isotretinoin), so the added hydration helps, and by the time I will be finished, my skin will look even clearer! If you are willing to wait, the results are amazing.",acne,olive,combination,5,ckn9
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,blonde,It worked so well on my dark spots. I saw results within the first couple of uses. The only con I have of the product is that it’s very tacky and sticky. Also it does break me out a little bit. However it’s lightening up my acne scars!!,acne,fair,combination,4,Vkimchau
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,"Did nothing for pigmentation. Thick and sticky, never absorbed well no matter how little or how much I applied on damp or dry skin. Pilled under makeup. Pretty sure it broke me out",acne,light,normal,1,samesandy
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,blue,brunette,Great Results for a Low Price,,light,normal,5,Zwood
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,"I purchased two bottles of this directly from Deciem.  I have some sun/age spots that I really want to get rid of, and despite daily usage for several months, I didn't find any of the promised results.  The only consolation is the fact that the product is cheap.",aging,porcelain,combination,1,jennyesa
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,"I initially brought this with the understanding that alpha arbutin helps diminish the appearance of dark spots & uneven skin tone. I didn’t see any results with this until after all my patience for it had been drained out of me, it literally took FOREVER(1.5months) to see results with this & it’s the potency is very weak in my opinion. I live in Colorado & surprisingly my skin stayed super hydrated without any moisturizer on top (in the Summer). However I would recommend this to anyone with clearer skin than mine.",acne,deep,combination,3,GraceNilza
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,brunette,I just began using this product because it is suppose to lighten the skin.  I have an acne mark on my face and I think will fade eventually.  I use this product with the buffet and hope to see results in a few weeks.  i am so confident about this product I have already ordered another bottle.,acne,light,dry,4,kmfdz79
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,"Bought it to treat some freckles near my eye area. If it had any effect, I had not noticed it. Felt just like a moisturizing serum to me.",blackheads,medium,normal,3,kumo123
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,brunette,"Even if this product is effective, I am not inclined to use it because of how sticky it is. Makes your entire face shiny and ruins makeup. Can only use at night time but I dont like having separate product for night and morning. I dont like any of the  HA products from the ordinary for this reason, unfortunately.",acne,olive,combination,3,sanjana
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,makes you break out immediately and ruins your face texture. it does lighten dark marks and moisturize though! just wish it didn't react so poorly with my skin.,acne,deep,combination,1,makeupm1ndy9
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,"I have only used it a few times in combination with ""Buffet"" and Kiehl's Midnight Recover Concentrate (oil) and notice my new acne scars not as easily darken.",acne,light,combination,5,gothberry
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,green,brunette,"I use one drop daily mixed with Hado Labo HA. This product (in combination with other Ordinary products—Retinol, Vit C suspension and a fantastic sunscreen) has allowed me to live life foundation-free and confident. Not bad for a 30-something who has had issues with acne scarring, hyperpigmentation from birth control and sun damage.",aging,fair,combination,5,onetruepanda
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,brunette,I started this 3 days ago and changed nothing else in my skin care routine and i just started breaking out all over my face...,acne,light,combination,1,evacetta
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,brunette,"I didn't mind the stickiness of this thick serum because once you apply your moisturizer on top, it's not an issue. I could wear it day or night and there wasn't a detectable smell for me... but it broke me out so bad, I had to stop using it (didn't see any noticeable difference in my skin's appearance aside from that and I used it probably 2 weeks day and night).",acne,olive,oily,1,SillyK
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,brunette,"Got this from their website, Saw result in a week great product great price",acne,olive,combination,5,nafilove
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,black,no complaints over here. This stuff is better than majority of the over the counter stuff.. and i've tried them all.,acne,deep,combination,5,youngali
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,auburn,Love this serum..if you have acne honestly try this out it's amazing u skin cleared up after a week I use this at night make sure to use sunscreen in the morning!,acne,tan,combination,5,taibaz
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,blonde,"Great product made my acne clear up un just weeks so far so good, I’m loving this product.",acne,medium,oily,5,AndreaP57
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,blonde,"I didn't really enjoy this product. I used it with my nighttime routine and when i woke up, i had little bumps all over my face, i thought it could be that my skin just needed to get used to it, but it happened for 1 whole week. So I immediately stopped using it. i wanted to give it another try so i began only using it in the morning with an SPF and i felt that it hydrated my skin and it did feel smooth. But, i'm not in love with it. My boyfriend is actually using it now, and he really enjoys it. But for me, it's a pass.",acne,light,combination,2,yareta93
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,green,blonde,I purchased this two weeks ago and I feel I already see a difference in my dark spots. I mean how could you go wrong for such an amazing price. Try it and see!,acne,light,combination,5,msT33J4y
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,brown,brunette,"But my skin did not like this at all. Even though I have combination skin, this dried it out and gave me the texture of sandpaper that I’m still trying to recover from. Maybe that’s the intended effect? Exfoliation? But I won’t be using this again and I’m returning it. Much prefer the Niacinamide and Zinc combo which also works on lightening and breakout prone skin.",acne,medium,combination,1,prinzessin
The Ordinary,Skincare,P427412,37,$8.90,3.9189,Alpha Arbutin 2% + HA,hazel,auburn,"The serum itself was fine - good texture and easy to use etc. My complaint though is that it broke me out :( If you have sensitive skin, be careful with this one, two weeks later and my skin is still healing",acne,light,combination,2,BugRae
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,brown,brunette,"I use this at night mixed with the Kiehl's midnight recovery oil. The two combined provide me with a great amount of moisture and smooth skin in the morning. With this, less is more. It's easy to over do it.",,deep,combination,5,cherrybomb27
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,green,blonde,"It smells fine, doesn't irritate or clog my acne prone skin, and it is moisturizing enough for my very dry skin! I'm taking off a star because it is difficult to spread over the face so I wet it before application, and it doesn't layer under makeup well.",acne,fair,dry,4,spine
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,hazel,black,"WOW! If you're buying one thing... buy this. It makes a difference to your skin over night and you'll wake up looking and feeling amazing, my skin is combo but this manages to keep my oils at bay and hydrates my dry skin as well. the smell is a little nutty but its natural it's going to have an earthy scent",,olive,combination,5,BernadetteGomes
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,blue,blonde,"Great for rosacea, hydrating, feels nice on the skin, makes you glow....but holy god does this stuff stink. I'm not even that sensitive to smells but this smells like dirt that a corpse has been laying in. I recommend only wearing at night when hopefully your being unconscious won't let your brain register the stank this stuff gives off.  Don't put it anywhere near your nose...",redness,medium,combination,4,sivaj
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,green,black,"Worked wonders while being incredibly cheap!
It calmed my red flaky skin down and also seemd to clear my pores out after a week of use.
Can't say anything about the anti again since I don't really have wrinkles yet.",dullness,porcelain,combination,5,shenka
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,blue,blonde,"Of all singular facial oils, rose hip seed oil is my absolute favorite. I use this as the last step of my nightly skincare routine and it makes a huge difference. And finally, a brand that I can trust is offering it a a very reasonable price! What’s not to love about that?!? If you are trying to fight signs of aging, and want a singular oil, this is the one for you. It will help you maintain your skin hydration and it will also make your skin appear more plump and bright.",aging,fair,dry,5,Robin931
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,blue,blonde,"This is a really nice oil. It doesn’t sink in as well as I would like, so I let it sit on my face for about a half hour and then gently blot it to get rid of the extra oil. I use this at night sometimes after applying the lactic acid and this combo really makes my skin glow by morning. This is definitely too heavy to wear during the day for me though.",acne,medium,combination,4,Tayishlynn
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,brown,black,Amazing oil! I have combo/dry skin and this oil feels like heaven on my skin. And it's not even $10!,sensitivity,fair,combination,5,grumpycloud
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,blue,blonde,"I have acne scarring as well as dry, acne-prone skin. I used to use a different rose hip seed oil but it smelled like soy sauce and was expensive. I switched to this brand when I found out it’s a better product and a better price. Scarring has gone down with routine use!!",acne,light,normal,5,brandfngn
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,hazel,brunette,"The perfect pick-me-up for my dry winter skin. This product has changed the way I clean my skin and has made my makeup application a breeze, without a dry patch in site. Definitely worth picking up!!!",acne,fair,dry,5,SammiWoo
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,brown,brunette,This oil wasn't good for my skin type I was using it to seal all my other skincare in and after awhile I noticed this was the culprit for new breakouts.,acne,light,combination,2,Mkress
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,brown,black,"This oil is amazing!!! I am so glad Sephora is stocking it now! I was buying elsewhere but now I can get it here, yassssss! It has been so awesome for my wintery dry skin. I use it on my face after showering. I def recommend.",acne,olive,combination,5,nicky06810
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,brown,black,One of the best facial oils ever!! I have oily and acne prone skin and this totally moisturizes   soothes without making me feel like a greasy. I apply it at night after cleanser and my skin looks great when I wake up.,acne,medium,oily,5,Ian20
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,brown,black,"Great primer before foundation
Helps my makeup last- I dont use a primer or moisturiser prior or after this oil.
Its prevents my makeup from creasing and surprisingly helped me combat oil

I have combo oil skin, usually my skin becomes shiny after about 1-2 hours regardless of what kind of foundation Im using.

On a side note
I dont know how this is supposed to smell like, but I know how rancid oil smells like. I was a little weary as it had like 1/10 of a rancid scent ( I have a sensitive nose ) but it could have just been the rose. Nevertheless, Im not worried- but definitely take a sniff when you first open it",acne,fair,dry,4,jenaahuang
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,brown,brunette,Rosehip oil is amazing for my oily and acne prone skin. I didn't realize I needed it until I noticed I haven't gotten breakouts since I used it (except occasional period an hormonal acne). I recommend giving it a try since it is very affordable. Thanks for holding The Ordinary!,acne,light,oily,5,Hannadoodle
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,gray,auburn,"This is a phenomenal oil for fading hyperpigmentation, for example acne scars. It brightens skin and blurs fine lines because it is a natural retinol. However, it is comedogenic meaning it can clog pores and cause new acne to appear. I recommend for mature skin that is not prone to acne. I do not recommend for acneic skin or the acne prone because it did break me out. I purchased this item from Deciem before Sephora carried it.",acne,porcelain,combination,3,SparkleGlow
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,blue,blonde,"AMAZING!!! I use this to prep my skin before full makeup application. For people who have combination to oily skin and are scared to use an oil, don’t be with this product! I find that the rose hip oil helps regulate the natural sebum in my skin, making me less oily through out the day! I will put 3 drops on my face, let it set and dry for a few minutes and then spray my face with a thermal water spray just to dry it down! Go in with your favourite primer afterwards! I love The Ordinary! This product is a MUST have!",blackheads,fair,combination,5,pinkcactus
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,green,red,"For those who are concerned about using oils on your skin, especially oily, acne-prone skin, this oil is rich in two essential fatty acids: linoleic (omega-6) , and linolenic or omega-3 along with vitamin A. One of the best oils I've used hands down, and it isn't expensive or corrupted with added fragrances or irritants. This is a dry oil, which means as long as you don't go overboard a few drops should be more than enough. I take 3-5 drops and pat it all over my face at night before my moisturizer. This can also be mixed with foundation to give a dewy finish on the skin (no more than 2 drops). I'm thrilled to see The Ordinary being offered at Sephora.",acne,fair,oily,5,Teethnclaws
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,brown,black,Very nice! I love how this feels and makes me glow from within! Fantastic for acne prone skin and a great added moisturizer with foundation! Only regret that I didn’t buy more as it’s been sold out!,acne,medium,combination,5,Anabelle26
The Ordinary,Skincare,P427415,88,$9.80,4.6705,100% Organic Cold-Pressed Rose Hip Seed Oil,hazel,brunette,"This oil saved my dry, flaky skin and you can't go wrong with the price. It also kind of helped heal some of my acne scars.",acne,medium,combination,5,sweeneye
